probeID,logFC,AveExpr,t,P.Value,adj.P.Val,B,UCSC_RefGene_Name
cg11643285,-0.14653833713202646,0.7938579302253025,-14.402312150985082,1.1994614893857553e-24,4.347256254440368e-19,45.640414268151275,RFTN1
cg03687700,-0.13247083907831925,0.1435030248293497,-7.965052263818142,6.193502815323867e-12,1.1223679996845452e-6,16.612611658701777,FKBP1B;FKBP1B
cg03691818,-0.054649221894465805,0.06089851606887885,-6.540978489024465,4.181873821754979e-9,3.7891331417848605e-4,10.187653580689236,KRT77
cg25294185,0.08720233226916504,0.11700632709672211,6.449337212342112,6.290767318776189e-9,4.559975924826658e-4,9.78637000070647,RNASEH2C
cg25304146,0.09337380280699847,0.6685610462344274,5.847308204844456,8.766336268780714e-8,0.0042610591743092695,7.203099679522527,WBP11P1
cg24016844,0.032778314769879566,0.06736087931445231,5.792304588382565,1.1099912774939146e-7,0.0042610591743092695,6.97222125728641,C1orf103;C1orf103
cg04946709,0.09184590325926256,0.7632535313499351,5.778875338313868,1.175678654405842e-7,0.0042610591743092695,6.915995658802403,LOC644649
cg06759085,0.15328227591039356,0.7813379545028122,5.550694901557187,3.097336180832511e-7,0.009354832844698752,5.96964348122642,"NAB1"
cg25568337,-0.051494935527065994,0.15005778891023008,-5.459373550030324,4.54348197575698e-7,0.012667018049242348,5.595878158338179,ARID1B;ARID1B;ARID1B
cg02325951,0.11706513524905249,0.7159238167698426,5.409091286766662,5.604094480454516e-7,0.01450795984949323,5.391355554929065,FOXN3;FOXN3
cg12611723,-0.015529094052481221,0.043355593879607884,-5.319348661127269,8.132246394335029e-7,0.018421266185527637,5.028647391207196,NPDC1
