probeID,logFC,AveExpr,t,P.Value,adj.P.Val,B,UCSC_RefGene_Name
cg24016844,0.034795562616830075,0.06848425713954727,14.949491684069727,1.0558809956590512e-28,4.374990111463496e-23,54.619977549463925,C1orf103;C1orf103
cg11643285,-0.1728982158561705,0.7948158239717222,-14.036280989771084,1.1576718032471676e-26,2.3983776165822383e-21,49.92899514194951,RFTN1
cg17238319,-0.14717385608910316,0.7729992576500522,-10.192543089967623,9.232325159154854e-18,1.2751225893566727e-12,29.481801202580044,RFTN1
cg25294185,0.11327156136908875,0.12751598470299202,9.761353878282618,9.448996309174694e-17,9.787860939312471e-12,27.16650608678146,RNASEH2C
cg03691818,-0.0406891309680941,0.03014316623788203,-9.167738139828414,2.2917531115406844e-15,1.8991528860026498e-10,23.995118610520866,KRT77
cg12611723,-0.023252308107531636,0.04003463981021875,-9.039653230686156,4.545833466173672e-15,3.1392389459028836e-10,23.314408296025885,NPDC1
cg04946709,0.05644769325544652,0.8541758111145811,8.525492717398087,6.995332091758488e-14,4.140686965085244e-9,20.59952062001399,LOC644649
cg02325951,0.1059104129977414,0.7248371593219084,7.978742785771824,1.234662766743686e-12,6.394704301080157e-8,17.75257266818495,FOXN3;FOXN3
cg12204423,0.017220254410502303,0.04851010904560671,7.721149162353974,4.695991113455613e-12,1.945760437904766e-7,16.42944521177767,PHF17;PHF17
cg12451679,0.02044127619778912,0.054772219436757114,6.937295967600079,2.514283780198842e-10,9.325262568885625e-6,12.495251576610002,ZC3H4
cg07852945,-0.03920773053994565,0.060843519434216696,-6.922937104732411,2.700724054269449e-10,9.325262568885625e-6,12.424682030349484,TLE1
cg09067967,-0.033200023963924075,0.026956227880103857,-6.648955477066294,1.0458922770580207e-9,3.333540273366197e-5,11.089994047312256,UGDH
cg22345911,-0.010150540482397542,0.02038771465547274,-6.378984130758896,3.8850976104431935e-9,1.1498362638564892e-4,9.79842459482511,CSNK1D;CSNK1D;CSNK1D;CSNK1D
cg03687700,-0.05967317488911364,0.08029486616599413,-5.621573137439302,1.3486977750324454e-7,0.0037255078639721237,6.319948049731954,FKBP1B;FKBP1B
cg02758552,-0.06879180738880414,0.2171130047644298,-5.560129105500757,1.7809612802123432e-7,0.004340778833232843,6.0482730414009165,GPX1;GPX1;GPX1;GPX1
cg00243574,0.036097682013744324,0.08112504296674927,5.374474598259213,4.08525300404415e-7,0.009403911977559297,5.237971586451321,HOXC4;HOXC5;HOXC4;HOXC6;HOXC6
cg16383222,-0.017867123835803883,0.09134240969113244,-5.22240807925111,7.972795260198673e-7,0.017386778168879048,4.586550679211117,CYHR1
cg22266749,0.065341789389580407,0.07585666922349205,5.2075044817258425,8.507930978201283e-7,0.017626093305814054,4.523321416112687,COL25A1;COL25A1
cg12052203,0.06584002786744213,0.06233738015638303,5.019954769930741,1.9097529870037263e-6,0.03768079054285995,3.7373106750487803,B3GNT1;B3GNT1
