probeID,logFC,AveExpr,t,P.Value,adj.P.Val,B,UCSC_RefGene_Name
cg24016844,0.035204268649225795,0.06848425713954727,15.882692084613138,4.694159197079426e-31,1.945001392513875e-25,59.99544244995501,C1orf103;C1orf103
cg11643285,-0.17513583196680382,0.7948158239717222,-14.736354100148034,1.7004103665802894e-28,3.52278266670355e-23,54.10919344595626,RFTN1
cg25294185,0.11375538733439142,0.12751598470299202,10.154920636264057,8.779444193044531e-18,1.2125729347223453e-12,29.49526416195323,RNASEH2C
cg17238319,-0.1436805886851491,0.7729992576500522,-10.017310840425747,1.8617393059962454e-17,1.9285059318575356e-12,28.746815647581492,RFTN1
cg03691818,-0.04246855265525378,0.03014316623788203,-9.772806205893483,7.067097537011942e-17,5.856433057946426e-12,27.419019721260277,KRT77
cg12611723,-0.02361684175435816,0.04003463981021875,-9.590975813183787,1.9023462769077373e-16,1.3137127801755606e-11,26.43371364105868,NPDC1
cg04946709,0.056873183338503996,0.8541758111145811,8.97228051824463,5.436444508327738e-15,3.217947999718652e-10,23.1003194051799,LOC644649
cg02325951,0.1114072813861815,0.7248371593219084,8.706342310032591,2.27256183535516e-14,1.1770307920877923e-9,21.679544767977838,FOXN3;FOXN3
cg12204423,0.01694744412472457,0.04851010904560671,7.930435643469791,1.398925562370589e-12,5.7963781214044175e-8,17.59299396888377,PHF17;PHF17
cg07852945,-0.04319418344390718,0.060843519434216696,-7.708064364631662,4.47285796355117e-12,1.6848239390069175e-7,16.4419446268645,TLE1
cg12451679,0.020500916197695868,0.054772219436757114,7.279518873369846,4.0812490997207635e-11,1.4092042985198331e-6,14.255173391672571,ZC3H4
cg09067967,-0.03400320420415291,0.026956227880103857,-6.972716010199236,1.9343629966757024e-10,6.165335660443031e-6,12.718726965163341,UGDH
cg22345911,-0.01000916908188998,0.02038771465547274,-6.579520268676797,1.367895849710202e-9,4.048434327486954e-5,10.790659114747307,CSNK1D;CSNK1D;CSNK1D;CSNK1D
cg03687700,-0.06394772725265611,0.08029486616599413,-6.258688047987237,6.5116144314343276e-9,1.7987032543951043e-4,9.255977542750152,FKBP1B;FKBP1B
cg02758552,-0.07136611940132778,0.2171130047644298,-5.9637912868358445,2.6471030115349247e-8,6.85508685821524e-4,7.879512415631584,GPX1;GPX1;GPX1;GPX1
cg22266749,0.06669316993347554,0.07585666922349205,5.56937620433699,1.6387115347870744e-7,0.00377217739378528,6.095308647978971,COL25A1;COL25A1
cg16383222,-0.017777441771944402,0.09134240969113244,-5.418150151536365,3.2398902768535204e-7,0.007065433351383537,5.429908837259356,CYHR1
cg17612569,0.012529760440043138,0.03892495653030723,5.3399602164755935,4.590435382783686e-7,0.009510119743397532,5.090176285073202,GABPA;ATP5J;ATP5J;ATP5J;ATP5J;ATP5J;ATP5J
cg12052203,0.06638481986292573,0.06233738015638303,5.279835613000261,5.989491323675509e-7,0.011817694202420613,4.830985765069242,B3GNT1;B3GNT1
cg08034535,-0.011778519348934313,0.035972968001525885,-5.189273566610756,8.913202938877245e-7,0.016787004871404963,4.444013459978661,RAB33B
cg12177922,-0.05397839056794859,0.1661563293774295,-5.160175081404601,1.011924538118613e-6,0.018229820554206813,4.320564572155819,HAX1;HAX1
cg25726513,-0.014706106843474953,0.03267426911109947,-4.951421231194347,2.4848225354669163e-6,0.041683495857689955,3.4479778194005934,KIAA1530
cg00243574,0.03712717979647644,0.08112504296674927,4.948579259741502,2.5150234621927354e-6,0.041683495857689955,3.4362596047272156,HOXC4;HOXC5;HOXC4;HOXC6;HOXC6
cg25067162,-0.24726927173744123,0.4025821588687045,-4.911573719641494,2.9423693152567807e-6,0.04689061592038734,3.2840791728374263,BRCA1;NBR2;BRCA1;BRCA1;BRCA1;BRCA1
